,Tweet,Date,Year,Month
6235,Its extremely unlikely in other places In case of natural disaster insurance can bail you out In Nigeria policy makers or just even beef with a political office holder police etc can take you out with 24hrs,2022-04-26 23:26:53+00:00,2022,4
6236,C19 global warming POLICIES may be actual and somewhat man made etcI think stupidity racism intolerance etc are HUMAN issue independent of politics color or sexual orientation,2022-04-26 23:25:45+00:00,2022,4
6237,lying about That climate change and global warming is real Well thats not a lie That we need to transition to renewable energy Well thats not a lie That we need to do significantly more for workers in aged care amp health Well thats not a lie Where Mal,2022-04-26 23:25:23+00:00,2022,4
6238,Venus planet of loveWas destroyed by global warmingDid its people want too much tooDid its people want too much,2022-04-26 23:23:40+00:00,2022,4
6239,you had a once I a lifetime natural disaster pave the way for a new stadium,2022-04-26 23:23:03+00:00,2022,4
6240,,2022-04-26 23:22:17+00:00,2022,4
6241,NATO has only one real target in a nuclear war Russia has thousands and will no longer exist if they go nuclear NATO will lose some cities and if there is a nuclear winter then we can stop thinking about global warming it all looks good on paper Ukraine Belarus,2022-04-26 23:20:26+00:00,2022,4
6242,is manmade global warming real,2022-04-26 23:19:41+00:00,2022,4
6243,been thinking and the only way to stop global warming is starting a nuclear winter,2022-04-26 23:17:42+00:00,2022,4
6244,s far more effective yesAnd i strongly suspect well see stuff like that take off in our lifetimes as final acts of protest against the enormous horror of global warming having been so eminently avoidable We already see deaths of despair due to capitalism,2022-04-26 23:16:46+00:00,2022,4
6245,Too many people realized global warming was exaggerated when there was routinely colder than ave temps throughout the yr So they changed it to climate changeThat wayany extreme weather event can be attributed to the crisis,2022-04-26 23:14:28+00:00,2022,4
6246,,2022-04-26 23:14:18+00:00,2022,4
6247,t entice or coerce him so use him as a scape goat when you rile up your base We cant do x because of elon Whether x is homelessness global warming education etc Either way its a self serving lie,2022-04-26 23:14:07+00:00,2022,4
6248,t however believe Both And I dont however see them as Rivals or competition but a team with far more potential working together,2022-04-26 23:14:00+00:00,2022,4
6249,s 70 meter ski jump Postponed this year due to global warming,2022-04-26 23:13:01+00:00,2022,4
6250,s like a Tsunami And there are warning sirens going off immediately But Cathy was kept ignoring them and building an addition to her beachfront property And then after her house is completely destroyed she blames the fed and global warming for her house being ruined,2022-04-26 23:12:35+00:00,2022,4
6251,binghes dick is a natural disaster,2022-04-26 23:12:22+00:00,2022,4
6252,How can you sue for a natural disaster According to your logic does this mean those who lost their properties during the bushfires can sue the Greens for blocking management of the bush by blocking back burning Id like to see that,2022-04-26 23:11:22+00:00,2022,4
6253,Even in 1970s80s the temperature in northern India used to be in mid 40s It has always been the case This is not the way you analyse climate change or global warming,2022-04-26 23:10:40+00:00,2022,4
6254,Is it ok now to say that global warming is a bunch of crap,2022-04-26 23:07:05+00:00,2022,4
6255,Trouble with that is Co2 does not drive temperature Its the sun stupid,2022-04-26 23:06:58+00:00,2022,4
6256,s calling for defunding public schools straw man Whos called for a lower minimum wage straw manWhats your stance on global warming these days Matt You sold out Matt I dont know why Maybe youre just establishment and cant handle the populism,2022-04-26 23:06:57+00:00,2022,4
6257,but Global War I In the meantime the pandemic is still spreading war and locusts are preparing a famine and we are doing nothing against the global warming We are living interesting times What is still not in the list A supervolcano,2022-04-26 23:06:12+00:00,2022,4
6258,Then global warming events conflicts and covid 19 put figures back up again still not as bad as 30 years ago though What want help is telling desperate people in war zones as deserts spread that they should go vegan,2022-04-26 23:04:24+00:00,2022,4
6259,my god im so lonelyso i open the windowto hear sound of peopleto hear sounds of peoplevenus planet of lovewas destroyed by global warming did its people want to much toodid its people want to much,2022-04-26 23:02:20+00:00,2022,4
6260,Global warming and lack of water People cant grow their own food Just pay for water,2022-04-26 23:02:11+00:00,2022,4
6261,s a libertarian which is a type of conservative Basically everyone big in silicon valley is like this liberal on some big issues like global warming but from a conservative base on things like the economy,2022-04-26 23:01:34+00:00,2022,4
6262,global warming us a myth,2022-04-26 23:01:12+00:00,2022,4
6263,No one has solved the problems of cancer and global warming and quite possibly never will Most of us admire great achievements in all fields They are inspiring,2022-04-26 22:58:07+00:00,2022,4
6264,And yes Spock was on TV doing the rounds saying a global ice age was going to kill our food and then us Climate hoax after climate hoax Now its global warming,2022-04-26 22:57:43+00:00,2022,4
6265,In few years well have a documentary about it Nothing will change though never does Just when everyone starts to forget about it theyll do it again under the guise of of a different warpandemicnatural disaster etc,2022-04-26 22:56:26+00:00,2022,4
6266,Good one Or maybe it could be Global warming,2022-04-26 22:55:01+00:00,2022,4
6267,s a smart dude who can make moneygood for himbut why should I caresimply dont understand the fuss over this dudecure cancerfind the answer for global warmingetcelectric cars and rocketscome on man,2022-04-26 22:54:58+00:00,2022,4
6268,For Twitter now going to spend it to combat global warming Hunger,2022-04-26 22:54:30+00:00,2022,4
6269,t have to worry about global warming,2022-04-26 22:54:10+00:00,2022,4
6270,I have lived through several climate crisis over the yrs including the next ice age is coming circa 1970the hole in the ozone will fry everyoneglobal warming is going to destroy the planet in 10 yrs al gore in the 90s amp now climate change,2022-04-26 22:53:59+00:00,2022,4
6271,44 billion vanish I believe it still exists Now that it no longer belongs to a right wing meanie Im sure itll go directly to fight global warming in fact I think Im feeling a cool breeze right now Thank you,2022-04-26 22:52:42+00:00,2022,4
6272,Remember when they called it Global Warminguntil it turned out not to be trueNow they call it Climate Changeand QUESTIONING THIS is not only fairit is REQUIRED in order to be believedAll science requires proof,2022-04-26 22:52:36+00:00,2022,4
6273,did you stock up on beef and lamb Because everyone in the UK needs to own a Tesla before the herds get slaughtered to stop global warming,2022-04-26 22:52:26+00:00,2022,4
6274,Does these engines help prevent global warming,2022-04-26 22:52:23+00:00,2022,4
6275,m from a colony that has been sacked relentlessly by 2 powers and I lost everything after a natural disaster I know what its like to live on survival mode However Ive found that by ignoring politics Im accepting the status quo which goes against any survival interest,2022-04-26 22:52:09+00:00,2022,4
6276,did you know that global warming all come to an end,2022-04-26 22:50:51+00:00,2022,4
6277,I see it as putting a LOT of power into the hands of one small groupThat can be good or bad1 Good because the problems we face eg global warming will require centralised power to deal with2 Bad because its open to abuse eg propaganda can be promoted,2022-04-26 22:50:29+00:00,2022,4
6278,The White House views its proposed energy tax credits as crucial to fighting global warming and moving the US economy away from dependence on fossil fuels,2022-04-26 22:49:10+00:00,2022,4
6279,How large are they the size of cicadas,2022-04-26 22:49:05+00:00,2022,4
6280,Hear me out Global warming is a real threat to our communities to everybody to everything Being stupid should be a crime,2022-04-26 22:48:45+00:00,2022,4
6281,so called global warming has had so much money thrown at it,2022-04-26 22:47:46+00:00,2022,4
6282,I believe global warming is best described by this one quote from Oprah For everyone of us that succeeds its because theres somebody there to show you the way out The light doesnt always necessarily have to be in your family for me it was teachers and school,2022-04-26 22:47:24+00:00,2022,4
6283,I would put in the box of a JFK liberal,2022-04-26 22:46:58+00:00,2022,4
6284,t heard about Global Warming and Climate Change,2022-04-26 22:46:23+00:00,2022,4
6285,Now that those shares are being used to support free speechwell they cant be a part of that,2022-04-26 22:45:24+00:00,2022,4
6286,The Liberal Partys candidate for the Melbourne seat of Macnamara Colleen Harkin has said that describing global warming as a climate emergency is almost child abuseThe Age,2022-04-26 22:45:14+00:00,2022,4
6287,,2022-04-26 22:44:49+00:00,2022,4
6288,This Nigerian guy Because I chose to flirt instead of seriously answer your questions BTW I dont believe in equality I believe in equity I can never be truly equal to a man and I dont want to beGlobal warming Thats a lot,2022-04-26 22:44:24+00:00,2022,4
6289,t real,2022-04-26 22:42:52+00:00,2022,4
6290,People will certainly die due to increased natural disasters and lack of resources to go around to everyone,2022-04-26 22:42:28+00:00,2022,4
6291,global warming was gonna raise water levels so that Miami and NY would be under water by 2000 Also if Obama and Pelosi actually believe in climate change why would they buy million houses next to the ocean,2022-04-26 22:41:52+00:00,2022,4
6292,t yet melted the glacier that is the DOJ which will apparently move at its glacial pace despite American democracy hanging in the balance,2022-04-26 22:40:12+00:00,2022,4
6293,Australians must realise that a vote for which if reached will render our planet uninhabitable by humans A simple choice one would think VoteThemAllOut2022,2022-04-26 22:39:52+00:00,2022,4
6294,t get to worried we still have global warming so FL is not far from being part of the ocean,2022-04-26 22:39:38+00:00,2022,4
6295,They leave discussing the financial burden Batman puts on the city Gordon mentions they even have started dipping into the natural disaster fund Bruce says hell find some solutionThey spit ways Gordon to his daughters recital and Burce to Arkham,2022-04-26 22:39:19+00:00,2022,4
6296,Why have your afternoon coffee when you could instead chew out your remarkably bad StateFarm insurance agent for their impressive disrespect of your entire familys time after a natural disaster Feeling energized,2022-04-26 22:38:53+00:00,2022,4
6297,s not a twitter hivemind more of a decent human type beat Cant imagine being a billionaire and not directly influencingfunding world peace or homelessness or global warming or etc etcBut rockets tunnels and twitter are cool too I guess,2022-04-26 22:37:57+00:00,2022,4
6298,I believe in global warming,2022-04-26 22:36:38+00:00,2022,4
6299,,2022-04-26 22:36:13+00:00,2022,4
6300,both in amounts and intensity downwind of cities Global warming is also causing changes in the precipitation pattern globally including wetter conditions across eastern North America and conditions,2022-04-26 22:36:05+00:00,2022,4
6301,,2022-04-26 22:35:50+00:00,2022,4
6302,2020s bingo cardClimate Change will be reworked and renamedthe experts have to do this every 20 years or so as the failure of all their bogus predictions cant be allowed to linger in public consciousnessits been about 15 years since Global Warming fell out of favor,2022-04-26 22:35:37+00:00,2022,4
6303,there is tech to remove co2 from the water synfuel global warming is a joke and so is your account synfuel energy GlobalWarming saveEarth BidenGasHike NewWorldOrder,2022-04-26 22:34:50+00:00,2022,4
6304,its not Do you also believe in Global warming,2022-04-26 22:33:59+00:00,2022,4
6305,ElonMusk has got all the big calls rightHe believes in global warming He will not be governed by another billionaire who doesntOn Brexit while Boris boasted about electric car investment in New Basildon he planted his gigafactory inside the Single Market,2022-04-26 22:32:40+00:00,2022,4
6306,t look like the North Pole even when global warming has been taken into account Rex Ive heard this video has been doctored,2022-04-26 22:32:26+00:00,2022,4
6307,planet of love Was destroyed by global warming,2022-04-26 22:32:22+00:00,2022,4
6308,right,2022-04-26 22:32:10+00:00,2022,4
6309,Never in our countrys history have we witnessed a natural disaster that has impacted so many people in such a wide area In fact as of the writing of this column millions of people along the Gulf Coast have been displaced from their homes in a period of only five days,2022-04-26 22:30:55+00:00,2022,4
6310,Global warming so bad they asking mfs to walk instead of driving if they can,2022-04-26 22:30:41+00:00,2022,4
6311,Global warming is a big hoax,2022-04-26 22:30:18+00:00,2022,4
6312,unlimited money is coming in to legitimate scientific institutions lol but fossil fuel companies are giving money to organisations like The Heartland Institute and Global Warming Policy Foundation why exactly Youre doing their bidding and dont realise it,2022-04-26 22:30:12+00:00,2022,4
6313,You are a natural A natural disaster Spikebot,2022-04-26 22:30:06+00:00,2022,4
6314,BREAKING NEWSGlobal warming to melt snowflakes who leave Twitter because of Musk,2022-04-26 22:28:40+00:00,2022,4
6315,venus planet of love was destroyed by global warming did its people want too much too,2022-04-26 22:28:11+00:00,2022,4
6316,Oh please dont pretend you dont know me This demon king would be so sad he might make a natural disaster like a flood okay,2022-04-26 22:27:45+00:00,2022,4
6317,all generalise sooo much Because capitalist are commodifying global warming in the west doesnt mean all capitalism is badits a system that works I cant imagine communism inmy corrupt county capitalism is the only power people have to fight back over here,2022-04-26 22:26:50+00:00,2022,4
6318,A real house provides physical shelter During a power outage or natural disaster I would rather be in my physical house than have properties in the metaverse,2022-04-26 22:23:50+00:00,2022,4
6319,I wish some natural disaster would sweep my life away,2022-04-26 22:23:27+00:00,2022,4
6320,global warming,2022-04-26 22:23:25+00:00,2022,4
6321,,2022-04-26 22:22:57+00:00,2022,4
6322,just like they do nowbecause thats all it is First it was a new Ice Age Then Global warming since those scams didnt work they switched it to climate change so this way they could never be wrong,2022-04-26 22:21:47+00:00,2022,4
6323,,2022-04-26 22:21:18+00:00,2022,4
6324,Scientists who for the last decade have been trying to raise awareness to this issue but we got idiots like Trump going Global Warming It was 30 degrees in New York today Its freezing in here who is telling that to 67 million minions,2022-04-26 22:21:08+00:00,2022,4
6325,t the beall endall of global warming but it doesnt really help either,2022-04-26 22:19:57+00:00,2022,4
6326,ClimateChange This is a very good example of how social inequity intersects with global warming students in public schools without aircon are going to lose more school days than their private peers,2022-04-26 22:19:23+00:00,2022,4
6327,Did we ever hear what happened to the ozone layerIs it still thereIs it barely hanging on,2022-04-26 22:19:15+00:00,2022,4
6328,one thing Greys nightmare on elm street disaster movie natural disaster story arc Anatomy will give you is lekker music,2022-04-26 22:17:56+00:00,2022,4
6329,The fact that we dont even know half of whats defrosting in the ice caps due to global warming LOL,2022-04-26 22:17:18+00:00,2022,4
6330,Global warming is a lie Designed to enslave us through restrictions They are showing our skies with something,2022-04-26 22:15:35+00:00,2022,4
6331,,2022-04-26 22:15:24+00:00,2022,4
6332,,2022-04-26 22:15:13+00:00,2022,4
6333,roblox games nowadays are so crap like what happened to survive the natural disaster and murder mystery,2022-04-26 22:14:54+00:00,2022,4
6334,A solution to Global Warming Healing the rift between the 2 parties and the country in general More likely that he doesnt a ticket for the three handicapped spaces he parallel parked over,2022-04-26 22:13:19+00:00,2022,4
6335,global warming must b real cuz my ice drippin,2022-04-26 22:13:12+00:00,2022,4
6336,Some billionaire already owned twitter Some billionaire still owns the other 3 big platforms Some billionaire owns all our papers amp news outlets We have a new billionaire One that agrees with vaccines global warming amp public health Its just a new billionaire,2022-04-26 22:12:21+00:00,2022,4
6337,there is ample evidence of global warming from that alone or go back further with various methods such as drilling for ice cores They all show the same thing,2022-04-26 22:11:31+00:00,2022,4
6338,s done a piss poor job of each of themSo expect more of his even handed expertise Which is sadly based on his misunderstanding of the 1st AmendClaimed he dropped Crypto because it is a major factor in global warming as it is a huge energy sink,2022-04-26 22:11:19+00:00,2022,4
6339,Global warming must be much worse than weve been told if this is what the North Pole looks like,2022-04-26 22:10:39+00:00,2022,4
6340,ODonnell I will build a great great wall we need global warming Ive said if Hillary Clinton were running The View,2022-04-26 22:10:14+00:00,2022,4
6341,well have the climate of the South of France no need to fly anywhere for summer,2022-04-26 22:10:05+00:00,2022,4
6342,global warming is a hoax thats why u guys call it climate change now If the climate was truly a problem tell china and India to stop dumping all that pollution in the air Sell your suv trash your cell and clothes burn your house down since they all hurt da earth,2022-04-26 22:09:07+00:00,2022,4
6343,to attack Labors energy plan The Saturday Paper The Liberal Partys candidate for the Melbourne seat of Macnamara Colleen Harkin has meanwhile said that describing global warming as a climate emergency is almost child abuse The Age POST,2022-04-26 22:08:41+00:00,2022,4
6344,I hate you already but check this out Global warming is a real threat to our communities to everybody to everything Unbelievable,2022-04-26 22:08:19+00:00,2022,4
6345,re going to do Sounds like an asshole I didnt even get into cancer natural disaster etc Your belief system is whack,2022-04-26 22:06:58+00:00,2022,4
6346,Hes focused not in the sense of determination of career Greta has Aspergers and her mental focus is global warming You can build a company on something and never have actually created said thing but have hired people to do it,2022-04-26 22:06:50+00:00,2022,4
6347,,2022-04-26 22:06:01+00:00,2022,4
6348,,2022-04-26 22:04:33+00:00,2022,4
6349,s polluting the environment and increasing global warming At least Elons investment doesnt kill and raise the earths temp,2022-04-26 22:03:41+00:00,2022,4
6350,m a global warming denier Climate does change tho,2022-04-26 22:02:43+00:00,2022,4
6351,44 billion could have gone a long way towards ending world hunger 44 billion could have gone a long way towards housing the houseless44 billion could have gone a long way towards reversing global warmingBut hey a vanity project priceless,2022-04-26 22:02:40+00:00,2022,4
6352,just how are that whole manmade global warming thing and the cult of the false god gaia working out anyway,2022-04-26 22:01:58+00:00,2022,4
6353,The only pet game I play is AM and I only keep it within an hour a day so that I dont spend too much time and get bored of it Another hour is for me to play random games like natural disaster spider bloxburg day break 12,2022-04-26 22:01:11+00:00,2022,4
6354,If it werent for this global warming nonsense nobody would ever buy a silent car that drives itself and doesnt need gasoline Wake up sheeple,2022-04-26 22:01:09+00:00,2022,4
6355,Because the climate crisis going back even before Al Gore the global warming guru is being used as a power grabbing mechanism so pumping more money at something that is caused 999 by the Cycles of the SUN would accomplish nothing,2022-04-26 22:00:25+00:00,2022,4
6356,t a climate crisis You are not old enough to know that we have lived thru global cooling global warming then global cooling every few years all BS The oceans ARE NOT RISING Come to the Florida Keys amp see for yourself,2022-04-26 22:00:21+00:00,2022,4
6357,World Trade Center right now we need global warming Ive said if Ivanka werent my enemies tell the stage tonight My,2022-04-26 22:00:14+00:00,2022,4
6358,I have nothing against addressing global warming climate change wage theft or whatever your pet issue is But you are not going to change the subject to something irrelevant Rising violent crime needs to be addressed,2022-04-26 21:59:44+00:00,2022,4
6359,It was global cooling in the 80s before they realized how dumbwrong they were so they shifted to global warming Now its simply climate change to cover both ends weatherchanges,2022-04-26 21:59:07+00:00,2022,4
6360,Shut up and listen Global warming isnt a prediction It is happening Its so simple,2022-04-26 21:58:29+00:00,2022,4
6361,NDP politicians and others like Cath Mckenna who wish to control our lives After all only the imagination limits the kind of laws and restrictions that can be written in the name of saving the planet cdnpoli Yeg,2022-04-26 21:57:49+00:00,2022,4
6362,experts who can back up any defensive strategy Manyexpertssay global warming isnt real I believe Johnny was the victim but this isnt the proof thats going to change anyones mind,2022-04-26 21:57:04+00:00,2022,4
6363,s a major cause of global warming amp climate change Bill,2022-04-26 21:56:50+00:00,2022,4
6364,I think global warming is best explained by my shorttempered greataunt Doriss favorite song I Wont Give Up,2022-04-26 21:56:36+00:00,2022,4
6365,The Gulf of Maine stretches from Massachusetts to Nova Scotia It is a leading indicator of global warming Last year was the gulfs hottest year ever recorded Dave Reidmiller oversees the climate center at the Gulf of Maine Research Institute in Portland,2022-04-26 21:55:58+00:00,2022,4
6366,Not charging 150 for a mid coat you guys suck,2022-04-26 21:54:21+00:00,2022,4
6367,Oh wait theyre doing that in Texas Or talking about climate changewait trump banned all federal employees from saying or writing climate change or global warming Next is banning any progressive speech,2022-04-26 21:51:31+00:00,2022,4
6368,I really cant comprehend the desire to minimise the possible implications of Covid But I guess weve been minimising the impact of global warming for decades So I guess human kind has form,2022-04-26 21:50:49+00:00,2022,4
6369,110 Scientific consensus doesnt reflect censorship It reflects the substantial body of research supporting the claim that human activity is rapidly accelerating global warming and that this data can be replicated by others to receive the same results,2022-04-26 21:50:35+00:00,2022,4
6370,You have a hatable face If each one of us does our bit we will be helping to keep global warming from harming our countries OH BROTHER,2022-04-26 21:50:25+00:00,2022,4
6371,s little carbon spew like a pesky nat anytime she wants Not in our control completely Global warming enthusiasts,2022-04-26 21:49:19+00:00,2022,4
6372,,2022-04-26 21:48:45+00:00,2022,4
6373,,2022-04-26 21:47:36+00:00,2022,4
6374,We can always rebuild after We get hit by a natural disaster,2022-04-26 21:46:55+00:00,2022,4
6375,How did mankind cause the ice ages and the warm periods in between Camp fires Before you embrace Global Warming as your god perhaps you might research where we are in the ice age cycle,2022-04-26 21:46:25+00:00,2022,4
6376,as a result of global warming and this is the arctics gasping breath It portends death,2022-04-26 21:46:16+00:00,2022,4
6377,,2022-04-26 21:43:20+00:00,2022,4
6378,did you know that global warming extremely massive,2022-04-26 21:42:49+00:00,2022,4
6379,academic freedom the war is about global warming and oil it is the only issue that matters without democracy nothing else good happens 90 turnout should get a reality not a fantasy,2022-04-26 21:42:11+00:00,2022,4
6380,It a wealthredistribution scam crossed with just another tax grab disguised as something else It will not save one hundred of a tenth of a degree in global warming And It also serves to buy votes with taxpayer dollars,2022-04-26 21:41:55+00:00,2022,4
6381,Anti disinformation for censorship Climate change for global warming Gender pronouns for child grooming,2022-04-26 21:40:11+00:00,2022,4
6382,this is heartbreaking to watch,2022-04-26 21:39:29+00:00,2022,4
6383,Global warming will kill us last year,2022-04-26 21:38:54+00:00,2022,4
6384,The episodes about regenerative rather than perennial farming but when one farmer thought about the speed to scale needed to mitigate global warming it took me back to meeting Mr Jackson in Wichita around 2012,2022-04-26 21:38:12+00:00,2022,4
6385,t North Pole icy or has global warming really kicked in,2022-04-26 21:37:52+00:00,2022,4
6386,using EXACTLY the same equipment either NO variation between any of the surveys That would give us a more balance and truer picture of what is happening Until that is done there can be NO conclusion that there is ANY climate change OR global warming and if she,2022-04-26 21:37:01+00:00,2022,4
6387,Global warming will bring it back to the coast soon enough,2022-04-26 21:36:18+00:00,2022,4
6388,,2022-04-26 21:36:02+00:00,2022,4
6389,you can still have cold temps and have global warming,2022-04-26 21:35:59+00:00,2022,4
6390,Breaking NewsElon Musk is responsible for global warming He made many snowflakes melt with the announcement he was buying Twitter,2022-04-26 21:35:05+00:00,2022,4
6391,Prove your statement Source B I dont idolize him but I do respect him FOR WHAT HES DONE such as building companies that employ 70000 with good pay and benefits No one on Earth has done more to promote clean renewable energy to fight air pollution and global warming,2022-04-26 21:34:29+00:00,2022,4
6392,,2022-04-26 21:34:10+00:00,2022,4
6393,a new ice age in the 70s to global warming the late 80s to climate change now Its a grift and always has been Climate change has been a natural phenomenon throughout recorded history,2022-04-26 21:33:45+00:00,2022,4
6394,Our world is going through sht right now with the pandemic war global warming economic crisis and you all are worrying about how,2022-04-26 21:33:24+00:00,2022,4
6395,t need to call out anyone Im comfortable knowing carbon is the building block of lifeThe more the merrier We need more carbon to sustain the ever growing Earths plants Carbon doesnt increase heat Its a biproduct of natural global warmingMore decay more carbon,2022-04-26 21:33:19+00:00,2022,4
6396,well we spent billions and the politicians just put it there pockets its a attack on fossil fuel always has beenGod put these fuels in the earth to help man,2022-04-26 21:31:13+00:00,2022,4
6397,re the cause of global warming,2022-04-26 21:29:30+00:00,2022,4
6398,So let me get this straight They control the weather but tell us its global warming and were killing everything Good times turn the fucking wind off and make it rain STOP starting fires when is windy Not like its rocket science,2022-04-26 21:28:24+00:00,2022,4
6399,Global warming mucking up my golf times,2022-04-26 21:28:08+00:00,2022,4
6400,He is advocating for the dangers of global warming every single day,2022-04-26 21:25:46+00:00,2022,4
6401,its global warming were all gonna get cancer,2022-04-26 21:25:11+00:00,2022,4
6402,,2022-04-26 21:24:23+00:00,2022,4
6403,t have to worry about global warming,2022-04-26 21:24:15+00:00,2022,4
6404,Stop planning for the future when global warming on our ass,2022-04-26 21:24:14+00:00,2022,4
6405,Climate has been changing forever Remember the Ice Age Actually average temperatures have increased just 1 over the last 20 years So much for the global warming crisis,2022-04-26 21:23:19+00:00,2022,4
6406,3 Your clients business has taken a hitPartnerships have gone bad Economic downturn Natural disaster Robbery Whatever the downturn for some clients it might be make or break And that might mean they think they cant afford your services,2022-04-26 21:22:35+00:00,2022,4
6407,Dont know how global warming meteorite solar flare nuclear bomb or when it will happen but just like the dinosaurs one day we will be gone,2022-04-26 21:22:31+00:00,2022,4
6408,Bahaha Bahaha,2022-04-26 21:22:22+00:00,2022,4
6409,Burning smokey fuels kills people and contributes to global warming It must end It is hard to understand how commercial turf producers can wield such political clout in rural constituencies,2022-04-26 21:21:04+00:00,2022,4
6410,Climate change and global warming is 1 of our major problemsBrotheranthonyxavierbrown1com,2022-04-26 21:20:33+00:00,2022,4
6411,natural disaster those floods were manmade,2022-04-26 21:20:32+00:00,2022,4
6412,,2022-04-26 21:17:09+00:00,2022,4
6413,,2022-04-26 21:16:08+00:00,2022,4
6414,44 billion dollars couldve stopped poverty hunger global warming But he bought the worst app on the App Store,2022-04-26 21:16:01+00:00,2022,4
6415,cant they think of anything else to divert attention War in ukrain Global warming The kardashians,2022-04-26 21:15:34+00:00,2022,4
6416,Nobel laureate economists given challenge to identify global spending priorities Global warming did not make the top 15 priorities Priorities w greatest global benefit centered around nutrition immunizations amp clean water,2022-04-26 21:15:19+00:00,2022,4
6417,poverty caused by expensive energy expensive energy caused by unrealistic energy agendas There are consequences to wanting to save the planet from global warming or climate change or whatever you call it now People go hungry Farms run on Energy,2022-04-26 21:13:48+00:00,2022,4
6418,first we have to create a place called Zero then we can build a road to get to it There will never be zero road deaths Like New Zealand affecting global warmingclimate change its never going to happen,2022-04-26 21:12:41+00:00,2022,4
6419,,2022-04-26 21:12:15+00:00,2022,4
6420,Is this what they mean by global warming,2022-04-26 21:11:58+00:00,2022,4
6421,Hellow Global Warming,2022-04-26 21:11:49+00:00,2022,4
6422,,2022-04-26 21:09:40+00:00,2022,4
6423,up a good Global Warming scam,2022-04-26 21:08:57+00:00,2022,4
6424,Your presence makes my day worse Global warming isnt a prediction It is happening Die soon,2022-04-26 21:08:47+00:00,2022,4
6425,t be feeling the need to fly anywhere well be using less energy to heat our homes and dry our clothes As for eating less meat not a chance,2022-04-26 21:07:55+00:00,2022,4
6426,are going to lose their minds when they realize that hes trying to save the planet from global warming and that the Tesla is an electric vehicle,2022-04-26 21:07:22+00:00,2022,4
6427,Maybe one day when the floods fires and famines become a rolling event these people are branded as enemies of humanity,2022-04-26 21:05:53+00:00,2022,4
6428,It is nothing to do with the CLIMATE IT IS ABOUT CONTROL OF US ALL In the 70s it was started with GLOBAL COOLING The world didnt freeze Then it was GLOBAL WARMING amp That didnt work SO THEY INVENTED CLIMATE CHANGE U CANT ARGUE THE CLIMATE CHANGES DAILY,2022-04-26 21:03:56+00:00,2022,4
6429,I do part time work for a university I am stumped by an assessment of a student that advanced a marketing argument as to how Netflix electricity usage during lockdowns worsened global warming Think KZN Magnificent thesis amp argument to read The thought is amazing,2022-04-26 21:02:47+00:00,2022,4
6430,because when all the other countries become inhabitable to live due to climate change Russia is one of the few countries that will be habitable,2022-04-26 21:02:36+00:00,2022,4
6431,surely that would affect global warming,2022-04-26 21:02:22+00:00,2022,4
6432,They asked me what my inspiration is I told them global warming,2022-04-26 21:02:15+00:00,2022,4
6433,liberal politicians green grifters and global warming scam artists could have gotten rich if they only got their greasy fingers on all that cash,2022-04-26 21:01:52+00:00,2022,4
6434,while claiming they were supporting the US reduction in our own petroleum reserves calling it global warming You might call it a Shell game Government approved,2022-04-26 21:01:34+00:00,2022,4
6435,ve supported tax breaks for the rich and ignored the threat of global warming Youve already turned your back on them,2022-04-26 21:01:24+00:00,2022,4
6436,Global warming is absolute bullshit,2022-04-26 21:01:01+00:00,2022,4
6437,This particular billionaire has done more for our earth than anyone else ever has Electric cars that Musk revolutionized have lessened our carbon footprint by billions if not trillions of metric tons every year helping to stave off global warming,2022-04-26 21:00:21+00:00,2022,4
6438,Netflix got the worst previews lol it could be a movie about a natural disaster and they show you a scene from the movie that has nothing to do with the movie lol,2022-04-26 20:58:17+00:00,2022,4
6439,I wonder how many times humanity has been wiped from existence from a natural disaster do their souls still linger around us,2022-04-26 20:58:16+00:00,2022,4
6440,,2022-04-26 20:58:08+00:00,2022,4
6441,t degrade the Addams Family with these two especially the one on the right The one on the left reckoned it was a good idea to flee the country during probably our greatest Natural disaster Then the one on the right agreed,2022-04-26 20:57:51+00:00,2022,4
6442,global warming is a very real problem thats probably going to kill us all or at least make us wish we were dead A lot of people dont believe in it and so refuse to take action to stop it While I find the situation incredibly risky I cant change people,2022-04-26 20:56:25+00:00,2022,4
6443,423 talking about Global warming and such on Neptune I would like to go to the Podcast but dont have the necessary info too,2022-04-26 20:55:32+00:00,2022,4
6444,423 early afternoon about the global warmer and Neptunes driving their big SUVs creating global warming on Neptune I never heard him before and didnt get his name or show and dont remember exactly what time he was on,2022-04-26 20:53:42+00:00,2022,4
6445,Global warming Climate change Al Gore keeps trying,2022-04-26 20:51:10+00:00,2022,4
6446,Top of the morning Given the scale of issues like global warming and epidemic disease we shouldnt underestimate the importance of a cando attitude to science rather than a cantaffordit attitude stoopid,2022-04-26 20:48:38+00:00,2022,4
6447,Forests really needed a win for a change,2022-04-26 20:47:35+00:00,2022,4
6448,s almost right on one part except its not describing global warming as an emergency is child abuse,2022-04-26 20:47:19+00:00,2022,4
6449,You are so selfish,2022-04-26 20:45:55+00:00,2022,4
6450,No more global warming,2022-04-26 20:45:53+00:00,2022,4
6451,to support the narrative I also find it very suspicious that certain politicians take any weather event that happened to try to say that its because of global warming or climate change,2022-04-26 20:45:13+00:00,2022,4
6452,What are they going to do with that money,2022-04-26 20:45:11+00:00,2022,4
